ticker,cik_code,auditor,INTERNALCONTROL_EFFECTIVE,year_ended_date,financials_date,fiscal_year,signature_date,NUMBEROFCONTROLWEAKNESS,audit_fees,non_audit_fees,year,big4
FL,850209,KPMG LLP,Yes,2020-02-01,2020-02-01,2020,2020-03-27,0,4776000,1117000,2020,1
JW.A,107140,KPMG LLP,Yes,2020-04-30,2020-04-30,2020,2020-06-26,0,2438000,569000,2020,1
UI,1511737,KPMG LLP,Yes,2020-06-30,2020-06-30,2020,2020-08-21,0,1752000,42000,2020,1
EL,1001250,KPMG LLP,Yes,2020-06-30,2020-06-30,2020,2020-08-28,0,10938000,2690000,2020,1
MSGS,1636519,KPMG LLP,Yes,2020-06-30,2020-06-30,2020,2020-08-28,0,1904040,8473111,2020,1
GLD,1222333,KPMG LLP,Yes,2020-09-30,2020-09-30,2020,2020-11-23,0,350600,110000,2020,1
GLDM,1618181,KPMG LLP,Yes,2020-09-30,2020-09-30,2020,2020-11-23,0,89600,48000,2020,1
ABM,771497,KPMG LLP,Yes,2020-10-31,2020-10-31,2020,2020-12-17,0,3479400,189247,2020,1
SIRI,908937,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-02-02,0,4032614,296525,2020,1
PEP,77476,KPMG LLP,Yes,2020-12-26,2020-12-26,2020,2021-02-10,0,24144000,1621000,2020,1
TRV,86312,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-02-11,0,10550500,835500,2020,1
SYF,1601712,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-02-11,0,4327683,538000,2020,1
ATUS,1702780,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-02-11,0,4765000,2227000,2020,1
SIGI,230557,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-02-12,0,1840000,298470,2020,1
TRTN,1660734,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-02-16,0,1988334,918086,2020,1
TSLX,1508655,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-02-17,0,812000,283200,2020,1
OMC,29989,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-02-18,0,20813000,792200,2020,1
WRB,11544,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-02-18,0,9261184,254126,2020,1
MTX,891014,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-02-19,0,3077963,141268,2020,1
MCO,1059556,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-02-19,0,5900000,200000,2020,1
MFA,1055160,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-02-23,0,1905150,1938,2020,1
ORCC,1655888,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-02-23,0,1309000,131200,2020,1
SMP,93389,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-02-24,0,1554250,434000,2020,1
SLRC,1418076,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-02-24,0,655300,165800,2020,1
IT,749251,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-02-24,0,5689000,1779000,2020,1
BK,1390777,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-02-25,0,21905000,25537000,2020,1
PFE,78003,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-02-25,0,28999000,3817000,2020,1
ICPT,1270073,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-02-25,0,1615000,126000,2020,1
NYCB,910073,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-02-26,0,3155000,269434,2020,1
AMCX,1514991,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-02-26,0,3637000,507000,2020,1
C,831001,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-02-26,0,70600000,28010393,2020,1
SGOL,1450923,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-02-26,0,77825,0,2020,1
SIVR,1450922,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-02-26,0,77825,10000,2020,1
PPLT,1460235,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-02-26,0,77825,0,2020,1
PALL,1459862,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-02-26,0,77825,10000,2020,1
GLTR,1483386,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-02-26,0,77825,0,2020,1
AGR,1634997,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-03-01,0,13288000,828500,2020,1
AMBC,874501,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-03-01,0,3211176,641715,2020,1
COWN,1466538,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-03-03,0,5653283,1277061,2020,1
REV,887921,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-03-11,0,8100000,2100000,2020,1
FL,850209,KPMG LLP,Yes,2021-01-30,2021-01-30,2021,2021-03-25,0,4056000,628000,2021,1
JW.A,107140,KPMG LLP,Yes,2021-04-30,2021-04-30,2021,2021-07-06,0,2200000,317000,2021,1
UI,1511737,KPMG LLP,Yes,2021-06-30,2021-06-30,2021,2021-08-27,0,NA,NA,2021,1
NSC,702165,KPMG LLP,Yes,2004-12-31,2004-12-31,2004,2005-02-28,0,2462000,340000,2004,1
DLTR,935703,KPMG LLP,Yes,2005-01-29,2005-01-29,2005,2005-04-12,0,1271000,738000,2005,1
NSC,702165,KPMG LLP,Yes,2005-12-31,2005-12-31,2005,2006-02-21,0,2125000,264000,2005,1
DLTR,935703,KPMG LLP,Yes,2006-01-28,2006-01-28,2006,2006-04-05,0,1314000,36000,2006,1
NSC,702165,KPMG LLP,Yes,2006-12-31,2006-12-31,2006,2007-02-20,0,2179900,166700,2006,1
DLTR,935703,KPMG LLP,Yes,2007-02-03,2007-02-03,2007,2007-04-02,0,1431000,9000,2007,1
NSC,702165,KPMG LLP,Yes,2007-12-31,2007-12-31,2007,2008-02-15,0,2134000,152950,2007,1
PRAA,1185348,KPMG LLP,Yes,2007-12-31,2007-12-31,2007,2008-02-28,0,483000,12400,2007,1
DLTR,935703,KPMG LLP,Yes,2008-02-02,2008-02-02,2008,2008-04-01,0,981820,12000,2008,1
NSC,702165,KPMG LLP,Yes,2008-12-31,2008-12-31,2008,2009-02-18,0,2287000,125900,2008,1
PRAA,1185348,KPMG LLP,Yes,2008-12-31,2008-12-31,2008,2009-02-27,0,551500,16050,2008,1
DLTR,935703,KPMG LLP,Yes,2009-01-31,2009-01-31,2009,2009-03-26,0,962250,17000,2009,1
PRAA,1185348,KPMG LLP,Yes,2009-12-31,2009-12-31,2009,2010-02-16,0,568500,47100,2009,1
NSC,702165,KPMG LLP,Yes,2009-12-31,2009-12-31,2009,2010-02-17,0,2249000,141034,2009,1
DLTR,935703,KPMG LLP,Yes,2010-01-30,2010-01-30,2010,2010-03-19,0,1004450,140555,2010,1
NSC,702165,KPMG LLP,Yes,2010-12-31,2010-12-31,2010,2011-02-16,0,2145000,91170,2010,1
PRAA,1185348,KPMG LLP,Yes,2010-12-31,2010-12-31,2010,2011-02-25,0,749425,131030,2010,1
DLTR,935703,KPMG LLP,Yes,2011-01-29,2011-01-29,2011,2011-03-17,0,1132090,72382,2011,1
NSC,702165,KPMG LLP,Yes,2011-12-31,2011-12-31,2011,2012-02-15,0,2525310,153064,2011,1
PRAA,1185348,KPMG LLP,Yes,2011-12-31,2011-12-31,2011,2012-02-28,0,673000,195260,2011,1
DLTR,935703,KPMG LLP,Yes,2012-01-28,2012-01-28,2012,2012-03-15,0,1056400,17500,2012,1
NSC,702165,KPMG LLP,Yes,2012-12-31,2012-12-31,2012,2013-02-15,0,2406300,276806,2012,1
PRAA,1185348,KPMG LLP,Yes,2012-12-31,2012-12-31,2012,2013-02-28,0,896755,285278,2012,1
DLTR,935703,KPMG LLP,Yes,2013-02-02,2013-02-02,2013,2013-03-15,0,996000,18000,2013,1
NSC,702165,KPMG LLP,Yes,2013-12-31,2013-12-31,2013,2014-02-14,0,2439700,168690,2013,1
PRAA,1185348,KPMG LLP,Yes,2013-12-31,2013-12-31,2013,2014-02-28,0,1055455,127588,2013,1
DLTR,935703,KPMG LLP,Yes,2014-02-01,2014-02-01,2014,2014-03-14,0,1051300,18500,2014,1
NSC,702165,KPMG LLP,Yes,2014-12-31,2014-12-31,2014,2015-02-11,0,2414800,250170,2014,1
PRAA,1185348,KPMG LLP,Yes,2014-12-31,2014-12-31,2014,2015-03-02,0,2553297,110205,2014,1
DLTR,935703,KPMG LLP,Yes,2015-01-31,2015-01-31,2015,2015-03-13,0,1333050,675470,2015,1
NSC,702165,KPMG LLP,Yes,2015-12-31,2015-12-31,2015,2016-02-08,0,2623500,430305,2015,1
PRAA,1185348,KPMG LLP,Yes,2015-12-31,2015-12-31,2015,2016-02-26,0,2409150,77312,2015,1
DLTR,935703,KPMG LLP,Yes,2016-01-30,2016-01-30,2016,2016-03-28,0,4518440,19500,2016,1
NSC,702165,KPMG LLP,Yes,2016-12-31,2016-12-31,2016,2017-02-06,0,2616000,145100,2016,1
PRAA,1185348,KPMG LLP,Yes,2016-12-31,2016-12-31,2016,2017-02-28,0,2623071,409869,2016,1
DLTR,935703,KPMG LLP,Yes,2017-01-28,2017-01-28,2017,2017-03-28,0,3393955,63300,2017,1
NSC,702165,KPMG LLP,Yes,2017-12-31,2017-12-31,2017,2018-02-05,0,2969000,202481,2017,1
PRAA,1185348,KPMG LLP,Yes,2017-12-31,2017-12-31,2017,2018-02-27,0,3197851,40064,2017,1
DLTR,935703,KPMG LLP,Yes,2018-02-03,2018-02-03,2018,2018-03-16,0,3273328,54000,2018,1
DLTR,935703,KPMG LLP,Yes,2018-02-03,2018-02-03,2018,2018-03-16,0,3273328,54000,2018,1
NSC,702165,KPMG LLP,Yes,2018-12-31,2018-12-31,2018,2019-02-08,0,3288506,355544,2018,1
PRAA,1185348,KPMG LLP,Yes,2018-12-31,2018-12-31,2018,2019-03-12,0,3984325,86128,2018,1
DLTR,935703,KPMG LLP,Yes,2019-02-02,2019-02-02,2019,2019-03-27,0,3309660,25000,2019,1
PRAA,1185348,KPMG LLP,Yes,2019-12-31,2019-12-31,2019,2020-03-02,0,4571811,594554,2019,1
DLTR,935703,KPMG LLP,Yes,2020-02-01,2020-02-01,2020,2020-03-20,0,3318740,28000,2020,1
PRAA,1185348,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-02-26,0,5295746,268054,2020,1
DLTR,935703,KPMG LLP,Yes,2021-01-30,2021-01-30,2021,2021-03-16,0,3322910,35500,2021,1
PCOM,1204413,KPMG LLP,Yes,2012-12-31,2012-12-31,2012,2013-03-06,0,131133,0,2012,1
DVN,1090012,KPMG LLP,Yes,2004-12-31,2004-12-31,2004,2005-03-04,0,3066500,748527,2004,1
SIX,701374,KPMG LLP,Yes,2004-12-31,2004-12-31,2004,2005-03-11,0,1224000,602000,2004,1
DVN,1090012,KPMG LLP,Yes,2005-12-31,2005-12-31,2005,2006-02-28,0,2904000,649000,2005,1
SIX,701374,KPMG LLP,Yes,2005-12-31,2005-12-31,2005,2006-03-14,0,1315500,434000,2005,1
DVN,1090012,KPMG LLP,Yes,2006-12-31,2006-12-31,2006,2007-02-26,0,3300000,613000,2006,1
DVN,1090012,KPMG LLP,Yes,2007-12-31,2007-12-31,2007,2008-02-26,0,3719000,480000,2007,1
DVN,1090012,KPMG LLP,Yes,2008-12-31,2008-12-31,2008,2009-02-25,0,3419000,757000,2008,1
DVN,1090012,KPMG LLP,Yes,2009-12-31,2009-12-31,2009,2010-02-24,0,3258000,386000,2009,1
DVN,1090012,KPMG LLP,Yes,2010-12-31,2010-12-31,2010,2011-02-23,0,3300000,399000,2010,1
DVN,1090012,KPMG LLP,Yes,2011-12-31,2011-12-31,2011,2012-02-23,0,3423000,969000,2011,1
DVN,1090012,KPMG LLP,Yes,2012-12-31,2012-12-31,2012,2013-02-21,0,3680000,467000,2012,1
DVN,1090012,KPMG LLP,Yes,2013-12-31,2013-12-31,2013,2014-02-28,0,3338000,2008000,2013,1
DVN,1090012,KPMG LLP,Yes,2014-12-31,2014-12-31,2014,2015-02-20,0,3535000,531000,2014,1
DVN,1090012,KPMG LLP,Yes,2015-12-31,2015-12-31,2015,2016-02-17,0,3459000,533000,2015,1
DVN,1090012,KPMG LLP,Yes,2016-12-31,2016-12-31,2016,2017-02-15,0,3086000,328000,2016,1
DVN,1090012,KPMG LLP,Yes,2017-12-31,2017-12-31,2017,2018-02-21,0,4790000,311000,2017,1
DVN,1090012,KPMG LLP,Yes,2018-12-31,2018-12-31,2018,2019-02-20,0,3353000,344500,2018,1
DVN,1090012,KPMG LLP,Yes,2019-12-31,2019-12-31,2019,2020-02-19,0,3185000,749200,2019,1
DVN,1090012,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-02-17,0,2952500,245000,2020,1
WERN,793074,KPMG LLP,Yes,2004-12-31,2004-12-31,2004,2005-02-04,0,422040,11111,2004,1
LNN,836157,KPMG LLP,Yes,2005-08-31,2005-08-31,2005,2005-11-04,0,615000,111000,2005,1
ACIW,935036,KPMG LLP,Yes,2005-09-30,2005-09-30,2005,2005-12-12,0,2400000,227500,2005,1
WERN,793074,KPMG LLP,Yes,2005-12-31,2005-12-31,2005,2006-02-01,0,398668,6500,2005,1
CAG,23217,KPMG LLP,Yes,2006-05-28,2006-05-28,2006,2006-07-28,0,7723000,605000,2006,1
LNN,836157,KPMG LLP,Yes,2006-08-31,2006-08-31,2006,2006-11-10,0,739000,237000,2006,1
WERN,793074,KPMG LLP,Yes,2006-12-31,2006-12-31,2006,2007-02-08,0,434379,7000,2006,1
ACIW,935036,KPMG LLP,No,2006-09-30,2006-09-30,2006,2007-05-10,4,4900000,162203,2006,1
CAG,23217,KPMG LLP,Yes,2007-05-27,2007-05-27,2007,2007-07-25,0,6700000,452000,2007,1
LNN,836157,KPMG LLP,Yes,2007-08-31,2007-08-31,2007,2007-11-12,0,912000,222500,2007,1
ACIW,935036,KPMG LLP,No,2007-09-30,2007-09-30,2007,2008-01-29,2,3792000,61000,2007,1
WERN,793074,KPMG LLP,Yes,2007-12-31,2007-12-31,2007,2008-02-18,0,443949,0,2007,1
CDOR,929545,KPMG LLP,Yes,2007-12-31,2007-12-31,2007,2008-03-12,0,235650,260439,2007,1
BTN,946454,KPMG LLP,Yes,2007-12-31,2007-12-31,2007,2008-04-01,0,399999,331136,2007,1
CAG,23217,KPMG LLP,Yes,2008-05-25,2008-05-25,2008,2008-07-23,0,7028000,1244750,2008,1
LNN,836157,KPMG LLP,Yes,2008-08-31,2008-08-31,2008,2008-10-29,0,965405,120451,2008,1
WERN,793074,KPMG LLP,Yes,2008-12-31,2008-12-31,2008,2009-02-27,0,422360,0,2008,1
ACIW,935036,KPMG LLP,No,2008-12-31,2008-12-31,2008,2009-03-03,1,3674148,132526,2008,1
CDOR,929545,KPMG LLP,Yes,2008-12-31,2008-12-31,2008,2009-03-16,0,372576,144775,2008,1
BTN,946454,KPMG LLP,Yes,2008-12-31,2008-12-31,2008,2009-03-16,0,486308,179390,2008,1
CAG,23217,KPMG LLP,Yes,2009-05-31,2009-05-31,2009,2009-07-24,0,5842700,12250,2009,1
LNN,836157,KPMG LLP,Yes,2009-08-31,2009-08-31,2009,2009-11-10,0,887785,116768,2009,1
GPRE,1309402,KPMG LLP,Yes,2009-12-31,2009-12-31,2009,2010-02-24,0,392321,0,2009,1
WERN,793074,KPMG LLP,Yes,2009-12-31,2009-12-31,2009,2010-02-26,0,402360,0,2009,1
CAG,23217,KPMG LLP,Yes,2010-05-30,2010-05-30,2010,2010-07-22,0,5605000,25000,2010,1
LNN,836157,KPMG LLP,Yes,2010-08-31,2010-08-31,2010,2010-11-10,0,843954,133707,2010,1
WERN,793074,KPMG LLP,Yes,2010-12-31,2010-12-31,2010,2011-03-01,0,402360,0,2010,1
GPRE,1309402,KPMG LLP,Yes,2010-12-31,2010-12-31,2010,2011-03-04,0,514965,0,2010,1
BTN,946454,KPMG LLP,Yes,2010-12-31,2010-12-31,2010,2011-03-16,0,321595,71275,2010,1
CAG,23217,KPMG LLP,Yes,2011-05-29,2011-05-29,2011,2011-07-19,0,5347000,19000,2011,1
LNN,836157,KPMG LLP,Yes,2011-08-31,2011-08-31,2011,2011-10-27,0,976312,133803,2011,1
GPRE,1309402,KPMG LLP,Yes,2011-12-31,2011-12-31,2011,2012-02-17,0,520227,0,2011,1
WERN,793074,KPMG LLP,Yes,2011-12-31,2011-12-31,2011,2012-02-27,0,414500,0,2011,1
BTN,946454,KPMG LLP,Yes,2011-12-31,2011-12-31,2011,2012-03-12,0,406594,70753,2011,1
CAG,23217,KPMG LLP,Yes,2012-05-27,2012-05-27,2012,2012-07-20,0,5508000,177000,2012,1
LNN,836157,KPMG LLP,Yes,2012-08-31,2012-08-31,2012,2012-10-26,0,927602,186449,2012,1
GPRE,1309402,KPMG LLP,Yes,2012-12-31,2012-12-31,2012,2013-02-15,0,620744,0,2012,1
WERN,793074,KPMG LLP,Yes,2012-12-31,2012-12-31,2012,2013-02-25,0,432445,0,2012,1
CSGS,1005757,KPMG LLP,Yes,2012-12-31,2012-12-31,2012,2013-03-07,0,1469940,416440,2012,1
BTN,946454,KPMG LLP,Yes,2012-12-31,2012-12-31,2012,2013-03-11,0,406740,74746,2012,1
CAG,23217,KPMG LLP,Yes,2013-05-26,2013-05-26,2013,2013-07-19,0,7423000,306000,2013,1
LNN,836157,KPMG LLP,Yes,2013-08-31,2013-08-31,2013,2013-10-18,0,902939,121086,2013,1
GPRE,1309402,KPMG LLP,Yes,2013-12-31,2013-12-31,2013,2014-02-10,0,877455,0,2013,1
WERN,793074,KPMG LLP,Yes,2013-12-31,2013-12-31,2013,2014-02-25,0,439750,0,2013,1
CSGS,1005757,KPMG LLP,Yes,2013-12-31,2013-12-31,2013,2014-02-28,0,1558890,659500,2013,1
BTN,946454,KPMG LLP,Yes,2013-12-31,2013-12-31,2013,2014-03-14,0,491824,194132,2013,1
CAG,23217,KPMG LLP,Yes,2015-05-31,2015-05-31,2015,2015-07-17,0,5877000,418000,2015,1
CAG,23217,KPMG LLP,Yes,2014-05-25,2014-05-25,2014,2014-07-16,0,7026000,440000,2014,1
LNN,836157,KPMG LLP,Yes,2014-08-31,2014-08-31,2014,2014-10-15,0,982442,130166,2014,1
GPRE,1309402,KPMG LLP,Yes,2014-12-31,2014-12-31,2014,2015-02-10,0,1185735,7000,2014,1
WERN,793074,KPMG LLP,Yes,2014-12-31,2014-12-31,2014,2015-02-25,0,462450,0,2014,1
CSGS,1005757,KPMG LLP,Yes,2014-12-31,2014-12-31,2014,2015-02-27,0,1510900,492650,2014,1
BTN,946454,KPMG LLP,Yes,2014-12-31,2014-12-31,2014,2015-03-06,0,620175,148627,2014,1
LNN,836157,KPMG LLP,Yes,2015-08-31,2015-08-31,2015,2015-10-20,0,1040721,139472,2015,1
GPRE,1309402,KPMG LLP,Yes,2015-12-31,2015-12-31,2015,2016-02-18,0,2007295,12769,2015,1
WERN,793074,KPMG LLP,Yes,2015-12-31,2015-12-31,2015,2016-02-26,0,506290,0,2015,1
CSGS,1005757,KPMG LLP,Yes,2015-12-31,2015-12-31,2015,2016-02-26,0,1430520,1126380,2015,1
BTN,946454,KPMG LLP,Yes,2015-12-31,2015-12-31,2015,2016-03-07,0,646708,265640,2015,1
CAG,23217,KPMG LLP,Yes,2016-05-29,2016-05-29,2016,2016-07-15,0,7540000,219000,2016,1
LNN,836157,KPMG LLP,Yes,2016-08-31,2016-08-31,2016,2016-10-18,0,1481280,106001,2016,1
GPRE,1309402,KPMG LLP,Yes,2016-12-31,2016-12-31,2016,2017-02-22,0,2323506,44113,2016,1
WERN,793074,KPMG LLP,Yes,2016-12-31,2016-12-31,2016,2017-02-23,0,550000,0,2016,1
CSGS,1005757,KPMG LLP,Yes,2016-12-31,2016-12-31,2016,2017-02-24,0,1497070,677420,2016,1
CAG,23217,KPMG LLP,Yes,2017-05-28,2017-05-28,2017,2017-07-21,0,7061000,155000,2017,1
LNN,836157,KPMG LLP,Yes,2017-08-31,2017-08-31,2017,2017-10-13,0,1512021,33280,2017,1
GPRE,1309402,KPMG LLP,Yes,2017-12-31,2017-12-31,2017,2018-02-14,0,2474221,552223,2017,1
CSGS,1005757,KPMG LLP,Yes,2017-12-31,2017-12-31,2017,2018-02-23,0,1509580,574010,2017,1
WERN,793074,KPMG LLP,Yes,2017-12-31,2017-12-31,2017,2018-02-27,0,648295,0,2017,1
CAG,23217,KPMG LLP,Yes,2018-05-27,2018-05-27,2018,2018-07-20,0,4953000,103000,2018,1
LNN,836157,KPMG LLP,Yes,2018-08-31,2018-08-31,2018,2018-10-23,0,1654584,38744,2018,1
GPRE,1309402,KPMG LLP,Yes,2018-12-31,2018-12-31,2018,2019-02-20,0,2486546,77724,2018,1
CSGS,1005757,KPMG LLP,Yes,2018-12-31,2018-12-31,2018,2019-02-22,0,1745480,607340,2018,1
WERN,793074,KPMG LLP,Yes,2018-12-31,2018-12-31,2018,2019-03-01,0,653000,0,2018,1
CAG,23217,KPMG LLP,Yes,2019-05-26,2019-05-26,2019,2019-07-19,0,7108000,86000,2019,1
LNN,836157,KPMG LLP,No,2019-08-31,2019-08-31,2019,2019-10-30,1,1654686,36877,2019,1
GPRE,1309402,KPMG LLP,Yes,2019-12-31,2019-12-31,2019,2020-02-20,0,2453514,151906,2019,1
CSGS,1005757,KPMG LLP,Yes,2019-12-31,2019-12-31,2019,2020-02-21,0,1742940,699000,2019,1
WERN,793074,KPMG LLP,Yes,2019-12-31,2019-12-31,2019,2020-02-27,0,623750,0,2019,1
CAG,23217,KPMG LLP,Yes,2020-05-31,2020-05-31,2020,2020-07-24,0,5737000,52000,2020,1
LNN,836157,KPMG LLP,Yes,2020-08-31,2020-08-31,2020,2020-10-22,0,1460516,34700,2020,1
GPP,1635650,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-02-16,0,600000,0,2020,1
GPRE,1309402,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-02-16,0,2231843,43494,2020,1
CSGS,1005757,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-02-19,0,1882416,714252,2020,1
WERN,793074,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-02-24,0,773750,0,2020,1
CAG,23217,KPMG LLP,Yes,2021-05-30,2021-05-30,2021,2021-07-23,0,5664000,74000,2021,1
CTO,23795,KPMG LLP,Yes,2004-12-31,2004-12-31,2004,2005-03-08,0,116700,103485,2004,1
NNN,751364,KPMG LLP,Yes,2004-12-31,2004-12-31,2004,2005-03-09,0,387970,97200,2004,1
CCBG,726601,KPMG LLP,Yes,2004-12-31,2004-12-31,2004,2005-03-16,0,849949,271175,2004,1
DRI,940944,KPMG LLP,Yes,2005-05-29,2005-05-29,2005,2005-07-28,0,2129000,46550,2005,1
NNN,751364,KPMG LLP,Yes,2005-12-31,2005-12-31,2005,2006-02-17,0,523593,35000,2005,1
CCBG,726601,KPMG LLP,Yes,2005-12-31,2005-12-31,2005,2006-03-16,0,661500,128870,2005,1
DRI,940944,KPMG LLP,Yes,2006-05-28,2006-05-28,2006,2006-07-27,0,1525700,47500,2006,1
CCBG,726601,KPMG LLP,Yes,2006-12-31,2006-12-31,2006,2007-03-14,0,703490,59350,2006,1
RUTH,1324272,KPMG LLP,Yes,2006-12-31,2006-12-31,2006,2007-03-16,0,788939,145381,2006,1
DRI,940944,KPMG LLP,Yes,2007-05-27,2007-05-27,2007,2007-07-18,0,1852000,50500,2007,1
RUTH,1324272,KPMG LLP,Yes,2007-12-30,2007-12-30,2007,2008-03-11,0,645000,57645,2007,1
CTO,23795,KPMG LLP,Yes,2007-12-31,2007-12-31,2007,2008-03-13,0,162000,45450,2007,1
DRI,940944,KPMG LLP,Yes,2008-05-25,2008-05-25,2008,2008-07-17,0,2331900,307639,2008,1
CTO,23795,KPMG LLP,Yes,2008-12-31,2008-12-31,2008,2009-03-12,0,156000,48345,2008,1
RUTH,1324272,KPMG LLP,Yes,2008-12-28,2008-12-28,2008,2009-03-13,0,572500,51450,2008,1
DRI,940944,KPMG LLP,Yes,2009-05-31,2009-05-31,2009,2009-07-24,0,1809000,374776,2009,1
RUTH,1324272,KPMG LLP,No,2009-12-27,2009-12-27,2009,2010-03-05,1,495375,161680,2009,1
DRI,940944,KPMG LLP,Yes,2010-05-30,2010-05-30,2010,2010-07-23,0,1500000,458950,2010,1
RUTH,1324272,KPMG LLP,Yes,2010-12-26,2010-12-26,2010,2011-03-04,0,507200,84575,2010,1
DRI,940944,KPMG LLP,Yes,2011-05-29,2011-05-29,2011,2011-07-22,0,1500000,466707,2011,1
RUTH,1324272,KPMG LLP,Yes,2011-12-25,2011-12-25,2011,2012-03-02,0,483200,166595,2011,1
DRI,940944,KPMG LLP,Yes,2012-05-27,2012-05-27,2012,2012-07-20,0,1820000,581933,2012,1
RUTH,1324272,KPMG LLP,Yes,2012-12-30,2012-12-30,2012,2013-03-13,0,575000,216894,2012,1
DRI,940944,KPMG LLP,Yes,2013-05-26,2013-05-26,2013,2013-07-19,0,1932000,933556,2013,1
RUTH,1324272,KPMG LLP,Yes,2013-12-29,2013-12-29,2013,2014-03-11,0,579100,211294,2013,1
DRI,940944,KPMG LLP,Yes,2014-05-25,2014-05-25,2014,2014-07-18,0,3661000,2544850,2014,1
RUTH,1324272,KPMG LLP,Yes,2014-12-28,2014-12-28,2014,2015-03-10,0,635840,33545,2014,1
DRI,940944,KPMG LLP,Yes,2015-05-31,2015-05-31,2015,2015-07-24,0,2362500,1158650,2015,1
RUTH,1324272,KPMG LLP,Yes,2015-12-27,2015-12-27,2015,2016-03-04,0,609200,1650,2015,1
DRI,940944,KPMG LLP,Yes,2016-05-29,2016-05-29,2016,2016-07-25,0,3600000,2501300,2016,1
XHR,1616000,KPMG LLP,Yes,2016-12-31,2016-12-31,2016,2017-02-28,0,844432,121602,2016,1
RUTH,1324272,KPMG LLP,Yes,2016-12-25,2016-12-25,2016,2017-03-08,0,604850,136780,2016,1
DRI,940944,KPMG LLP,Yes,2017-05-28,2017-05-28,2017,2017-07-21,0,2280000,1516500,2017,1
XHR,1616000,KPMG LLP,Yes,2017-12-31,2017-12-31,2017,2018-02-27,0,877419,43245,2017,1
RUTH,1324272,KPMG LLP,Yes,2017-12-31,2017-12-31,2017,2018-03-16,0,657381,73867,2017,1
DRI,940944,KPMG LLP,Yes,2018-05-27,2018-05-27,2018,2018-07-20,0,2272500,1449060,2018,1
XHR,1616000,KPMG LLP,Yes,2018-12-31,2018-12-31,2018,2019-02-26,0,1068103,1780,2018,1
RUTH,1324272,KPMG LLP,Yes,2018-12-30,2018-12-30,2018,2019-02-28,0,688319,1780,2018,1
DRI,940944,KPMG LLP,Yes,2019-05-26,2019-05-26,2019,2019-07-19,0,2185500,1353060,2019,1
XHR,1616000,KPMG LLP,Yes,2019-12-31,2019-12-31,2019,2020-02-25,0,1143975,2000,2019,1
RUTH,1324272,KPMG LLP,Yes,2019-12-29,2019-12-29,2019,2020-02-27,0,767265,1780,2019,1
RUTH,1324272,KPMG LLP,Yes,2019-12-29,2019-12-29,2019,2020-02-27,0,767265,1780,2019,1
DRI,940944,KPMG LLP,Yes,2020-05-31,2020-05-31,2020,2020-07-24,0,2428500,1539060,2020,1
XHR,1616000,KPMG LLP,Yes,2020-12-31,2020-12-31,2020,2021-03-01,0,1156500,1780,2020,1
RUTH,1324272,KPMG LLP,Yes,2020-12-27,2020-12-27,2020,2021-03-05,0,724317,1780,2020,1
DRI,940944,KPMG LLP,Yes,2021-05-30,2021-05-30,2021,2021-07-23,0,2037500,1075319,2021,1
BBD,1160330,KPMG LLP,Yes,2011-12-31,2011-12-31,2011,2012-04-30,0,15684254,3551356,2011,1
